Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15	Spindle-BC-16	Spindle-BC-17	Spindle-BC-18	Spindle-BC-19	Tank-BC-1	Tank-BC-2	PumpHydraulics-BC-1	PumpHydraulics-BC-2	PumpHydraulics-BC-3	PumpHydraulics-BC-4	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	PumpHE-BC-1	PumpHE-BC-2	PumpHE-BC-3	PumpHE-BC-4	CtrlSpindle-BC-1	AmpAxes-BC-1	CtrlAxesLin-BC-1	CtrlAxesRot-BC-1	AxisX-BC-1	AxisX-BC-2	AxisX-BC-3	AxisX-BC-4	AxisX-BC-5	AxisX-BC-6	AxisY-BC-1	AxisY-BC-2	AxisY-BC-3	AxisY-BC-4	AxisY-BC-5	AxisY-BC-6	AxisZ-BC-1	AxisZ-BC-2	AxisZ-BC-3	AxisZ-BC-4	AxisZ-BC-5	AxisZ-BC-6	AxisA-BC-1	AxisA-BC-2	AxisA-BC-3	AxisA-BC-4	AxisA-BC-5	AxisB-BC-1	AxisB-BC-2	AxisB-BC-3	AxisB-BC-4	AxisB-BC-5	AxisC-BC-1	AxisC-BC-2	AxisC-BC-3	AxisC-BC-4	AxisC-BC-5	TankHydraulic-BC-1	TankHydraulic-BC-2
4350.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.02129376255533	-91.06909158845154	293.1499999999999	0.0	63.246985300363896	77.80908328937106	75.04301598892033	559.6807212248077	168.24156899332192	66.82045247021793	857.5522543078245	380.9184872250003	79.29203774652827	67.22611759140578	146.90226729326645	267.43370320967097	30.386273002006448	224.61195542446077	100.0897360828385	100.32414207801976	0.16804244569117083	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16816181606892455	0.0	0.0	0.0	293.8223276784556	12.198250755541235	0.40617370468072644	0.0	0.0	NaN	NaN	0.406240616966245	0.0	0.0	NaN	NaN	0.40627885413850434	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4360.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.02689306446365	-91.321318307223	293.1499999999999	0.0	63.24698530115496	77.80908328937106	75.04301598754662	559.6807212248885	168.2416230509086	66.82045247021793	857.5526012517901	380.91848616433396	79.29203553829299	67.22611759140578	146.90226802108694	267.4336893530501	30.386273002006448	224.61143009597336	100.09591398680578	100.3240217063364	1.9820565461502787E-8	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	2.194352964740468E-8	0.0	-0.0	0.0	293.82489583218717	12.198251555171707	3.483032666383289E-5	0.0	0.0	NaN	NaN	4.503819261506004E-6	0.0	0.0	NaN	NaN	2.516365281625116E-15	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4370.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9998326999625	-88.65420065410488	293.1499999999999	0.0	63.246985300259404	77.80908328937106	75.04301598910175	559.6807212247951	168.241543116338	66.82045247021793	857.5520882283578	380.9186030993495	79.29203244123914	67.22611759140578	146.90226904185636	267.4336787498577	20.289852175803645	224.58258470414518	100.00000001110185	100.00001045591222	8.929823934412933E-30	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	9.599380741105006E-33	0.0	0.0	0.0	293.827463891995	12.198248822740647	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4380.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9493923345314	-86.09005175958372	293.1499999999999	0.0	63.24698530074201	77.80908328937106	75.0430159882637	559.6807212247331	168.24159117138134	66.82045247021793	857.5523966475312	380.9186095732763	79.29202022291429	67.22611759140578	146.90227306893883	267.43368715777865	20.289852175803645	226.58222863808854	100.0	100.0	0.16815870588276652	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804783483489036	0.0	0.0	0.0	293.8300318575616	12.198251442319991	0.41376966685325184	0.0	0.0	NaN	NaN	0.40896958276825107	0.0	0.0	NaN	NaN	0.40627891841182157	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4390.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.95134514195115	-87.85389900219796	293.1499999999999	0.0	63.246985299353895	77.80908328937106	75.04301599067415	559.6807212247455	168.24154965072248	66.82045247021793	857.552130166276	380.9185328526218	79.29202857539656	67.22611759140578	146.9022703160137	267.43369644386667	30.386273002006448	226.58227848101265	100.08976395866188	100.3267660503336	0.16804326141208983	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440370174204	0.0	-0.0	0.0	293.83259972698403	12.198248896733979	0.4062214986080307	0.0	0.0	NaN	NaN	0.40625973577434077	0.0	0.0	NaN	NaN	0.40627885454478313	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4400.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9797857788365	-88.78032043514848	293.1499999999999	0.0	63.246985301050486	77.80908328937106	75.04301598772805	559.6807212248947	168.24159654833184	66.82045247021793	857.5524311570344	380.918502632691	79.29202433591104	67.22611759140578	146.90227171332123	267.4336960146854	30.386273002006448	224.5988022477009	100.0897286994607	100.32403844039976	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804409050750937	0.0	0.0	0.0	293.8351675009147	12.198250756154446	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4410.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9810809312218	-88.52886838485573	293.1499999999999	0.0	63.246985300533055	77.80908328937106	75.04301598862659	559.6807212249819	168.24156198472326	66.82045247021793	857.5522093263618	380.91849875465084	79.29202108713909	67.22611759140578	146.90227278409583	267.4336927991221	30.386273002006448	224.61195876739146	100.08972962947426	100.32405877166019	0.16804570858672588	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804413062508164	0.0	0.0	0.0	293.8377351812531	12.198249394190594	0.40640314117502885	0.0	0.0	NaN	NaN	0.4063170948979163	0.0	0.0	NaN	NaN	0.4062788560886428	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4420.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9817769826362	-88.8705053790204	293.1499999999999	0.0	63.246985300274325	77.80908328937106	75.04301598907583	559.6807212248698	168.24157341992967	66.82045247021793	857.5522827179707	380.91852740419796	79.29201747590776	67.22611759140578	146.90227397433466	267.4337001141804	30.386273002006448	224.61185752322956	100.08973566242307	100.32410303462976	0.16804326141208983	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440503899418	0.0	-0.0	0.0	293.8403027683373	12.198249809658304	0.4062119395976292	0.0	0.0	NaN	NaN	0.40625973577434077	0.0	0.0	NaN	NaN	0.4062788544635274	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4430.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.99180935484037	-89.47804398860625	293.1499999999999	0.0	63.246985300707195	77.80908328937106	75.04301598832419	559.6807212248947	168.24157531015547	66.82045247021793	857.5522948495172	380.91848741312333	79.29201829242132	67.22611759140578	146.90227370521703	267.4337029148397	30.386273002006448	224.6116180188563	100.08973219528484	100.32403639130972	0.1680420378314538	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804401027237914	0.0	-0.0	0.0	293.842870262726	12.198250966418385	0.40615458789709713	0.0	0.0	NaN	NaN	0.40623105773090273	0.0	0.0	NaN	NaN	0.4062788539759928	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4440.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.99884207714206	-89.72190075672869	293.1499999999999	0.0	63.246985301045505	77.80908328937106	75.04301598773671	559.6807212248947	168.2416114551992	66.82045247021793	857.5525268299817	380.9184959125772	79.29201844359838	67.22611759140578	146.90227365539005	267.4337040912674	30.386273002006448	224.61195187818143	100.08972487411847	100.32401243027518	0.16805712897063024	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804411725255702	0.0	0.0	0.0	293.8454376644582	12.198251723719848	0.40713968726857064	0.0	0.0	NaN	NaN	0.40658482434382637	0.0	0.0	NaN	NaN	0.4062788623453373	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4450.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.0033128525421	-90.03184808449303	293.1499999999999	0.0	63.246985300383805	77.80908328937106	75.04301598888574	559.6807212247579	168.24160574408876	66.82045247021793	857.5524901758129	380.9185958952301	79.29201605399342	67.22611759140578	146.90227444298856	267.43370284546256	30.386273002006448	224.61210084104292	100.08975336956702	100.32437582869328	0.1680310258061897	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440370174204	0.0	-0.0	0.0	293.8480049745993	12.198250940205673	0.40541893380596683	0.0	0.0	NaN	NaN	0.4059730008904561	0.0	0.0	NaN	NaN	0.40627884771929845	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4460.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.00948043374166	-90.38380652538079	293.1499999999999	0.0	63.24698529979672	77.80908328937106	75.04301598990521	559.6807212247019	168.24156809776588	66.82045247021793	857.5522485601098	380.91873162229314	79.2920325196711	67.22611759140578	146.90226901600565	267.43370513559154	30.386273002006448	224.61023467977304	100.08972194767962	100.32374825009003	0.16805141873017168	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.8505721943471	12.198250613020864	0.40675698269321114	0.0	0.0	NaN	NaN	0.4064509485987762	0.0	0.0	NaN	NaN	0.40627885909510636	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4470.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.0157205838459	-90.73376388556652	293.1499999999999	0.0	63.246985300776835	77.80908328937106	75.04301598820325	559.6807212248449	168.2415939849228	66.82045247021793	857.5524147049629	380.9187047325132	79.29202373765585	67.22611759140578	146.90227191050232	267.43369282398197	30.386273002006448	224.61337277734762	100.08973996339724	100.32423518684801	0.1680359199950937	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440503899418	0.0	-0.0	0.0	293.8531393225575	12.198250132862116	0.40574368586414045	0.0	0.0	NaN	NaN	0.4060876826972112	0.0	0.0	NaN	NaN	0.4062788504819945	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4480.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.02117240399434	-91.01396422062179	293.1499999999999	0.0	63.24698530095098	77.80908328937106	75.04301598790086	559.6807212249072	168.24160801482222	66.82045247021793	857.5525047494842	380.91865749529126	79.29201489899785	67.22611759140578	146.90227482366774	267.43369126200355	30.386273002006448	224.61096824174962	100.08972046125805	100.32386458239844	0.16805060298945415	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680441707426587	0.0	0.0	0.0	293.8557063581006	12.198252086068493	0.40670915727420653	0.0	0.0	NaN	NaN	0.4064318252918663	0.0	0.0	NaN	NaN	0.40627885868882746	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4490.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.0266018022361	-91.34630984982549	293.1499999999999	0.0	63.246985300771875	77.80908328937106	75.04301598821186	559.6807212247891	168.2415812925402	66.82045247021793	857.5523332447088	380.91872830500535	79.2920264893358	67.22611759140578	146.90227100356609	267.4337062294286	30.386273002006448	224.61282589217222	100.08974046939288	100.32421647385654	0.16804040639753523	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.8582733021767	12.198251551928294	0.4060303397693672	0.0	0.0	NaN	NaN	0.4061928219142371	0.0	0.0	NaN	NaN	0.4062788529196678	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4500.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.0321423682056	-91.6363092437109	293.1499999999999	0.0	63.246985299911145	77.80908328937106	75.04301598970652	559.6807212246771	168.24157597712735	66.82045247021793	857.5522991301694	380.91874023962845	79.29202588673127	67.22611759140578	146.9022712021807	267.433698292695	30.386273002006448	224.61105494172978	100.08973144181472	100.32397032335402	0.16804326141208983	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804435795808173	0.0	0.0	0.0	293.8608401548236	12.198251127630996	0.4062214986080307	0.0	0.0	NaN	NaN	0.40625973577434077	0.0	0.0	NaN	NaN	0.40627885454478313	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4510.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.03741618845777	-91.94614781182507	293.1499999999999	0.0	63.24698530102064	77.80908328937106	75.04301598777987	559.6807212247455	168.2415667849638	66.82045247021793	857.5522401344939	380.91866705041645	79.29202759922325	67.22611759140578	146.90227063775424	267.4336923284387	30.386273002006448	224.6122700754472	100.08974554784666	100.32403844039976	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804376956710343	0.0	-0.0	0.0	293.86340691445065	12.198250092665058	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4520.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.04257165231223	-92.22008584276863	293.1499999999999	0.0	63.24698530022458	77.80908328937106	75.04301598916224	559.6807212247579	168.24156461918807	66.82045247021793	857.55222623446	380.91858671633645	79.29202495076815	67.22611759140578	146.90227151066824	267.4336937300543	30.386273002006448	224.6118785369821	100.08972954397491	100.32405877166019	1.9264226499118484E-8	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	2.0708655199267384E-11	0.0	-0.0	0.0	293.8659735805172	12.19825068782507	3.368914617370638E-5	0.0	0.0	NaN	NaN	4.3774025788171755E-6	0.0	0.0	NaN	NaN	2.433919113573408E-15	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4530.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	298.0152106042828	-89.49501239567324	293.1499999999999	0.0	63.246985299861386	77.80908328937106	75.0430159897929	559.6807212247331	168.24158285516162	66.82045247021793	857.5523432736791	380.9185110314149	79.29202656001226	67.22611759140578	146.90227098027154	267.43369397942223	20.289852175803645	224.6118579303693	100.00000000512637	100.000010118956	0.16804081425527248	0.0	0.0	0.0	NaN	NaN	0.1680432426906023	0.0	0.0	0.0	NaN	NaN	0.16804384980217613	0.0	0.0	0.0	293.86854015271024	12.1982500857286	0.4060685679380484	0.0	0.0	NaN	NaN	0.40620238069969805	0.0	0.0	NaN	NaN	0.4062788532446907	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4540.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.96440624389504	-86.9493523137521	293.1499999999999	0.0	63.246985300538036	77.80908328937106	75.04301598861792	559.6807212248885	168.24158916753024	66.82045247021793	857.5523837867281	380.91850625823224	79.2920321546189	67.22611759140578	146.9022691363246	267.4336947238901	20.289852175803645	226.5822302710966	100.1340326353832	100.32407260321371	0.19226943687991	0.0	0.0	0.0	NaN	NaN	0.1682867101230778	0.0	0.0	0.0	NaN	NaN	0.1685596082424598	0.0	0.0	0.0	293.87110663154715	12.198251036051602	3.3599349431111927	0.0	0.0	NaN	NaN	1.1402413874569057	0.0	0.0	NaN	NaN	0.4062918102306994	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4550.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9336311103899	-85.6350756864117	293.1499999999999	0.0	63.24698529984149	77.80908328937106	75.04301598982747	559.6807212249757	168.24153583244413	66.82045247021793	857.5520414800673	380.9185652689581	79.29202302618509	67.22611759140578	146.9022721449986	267.43368858262846	20.289852175803645	224.40082496388456	100.21167648690174	101.32935683732298	0.14555825609583145	0.0	-0.0	0.0	NaN	NaN	8.691799777027724E-8	0.0	-0.0	0.0	NaN	NaN	0.16753448952015418	0.0	-0.0	0.0	293.8736730188806	12.198249369679134	0.304972518400065	0.0	0.0	NaN	NaN	0.043735986905926054	0.0	0.0	NaN	NaN	0.40626596471905213	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
4560.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.9383583093653	-86.79070789219166	293.1499999999999	0.0	63.24698530048332	77.80908328937106	75.04301598871294	559.6807212250565	168.2415873578177	66.82045247021793	857.5523721719167	380.91848438107706	79.29201859318226	67.22611759140578	146.90227360608813	267.4336937938152	30.386273002006448	219.24402455613298	100.0836659095609	100.2006962704491	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680428602376176	0.0	-0.0	0.0	293.87623931492124	12.198251360924589	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
