Time	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15	Spindle-BC-16	Spindle-BC-17	Spindle-BC-18	Tank-BC-1	PumpHydraulics-BC-1	PumpHydraulics-BC-2	PumpHydraulics-BC-3	PumpHydraulics-BC-4	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	PumpHE-BC-1	PumpHE-BC-2	PumpHE-BC-3	PumpHE-BC-4	CtrlSpindle-BC-1	AmpAxes-BC-1	CtrlAxesLin-BC-1	CtrlAxesRot-BC-1	AxisX-BC-1	AxisX-BC-2	AxisX-BC-3	AxisX-BC-4	AxisX-BC-5	AxisX-BC-6	AxisY-BC-1	AxisY-BC-2	AxisY-BC-3	AxisY-BC-4	AxisY-BC-5	AxisY-BC-6	AxisZ-BC-1	AxisZ-BC-2	AxisZ-BC-3	AxisZ-BC-4	AxisZ-BC-5	AxisZ-BC-6	AxisA-BC-1	AxisA-BC-2	AxisA-BC-3	AxisA-BC-4	AxisA-BC-5	AxisB-BC-1	AxisB-BC-2	AxisB-BC-3	AxisB-BC-4	AxisB-BC-5	AxisC-BC-1	AxisC-BC-2	AxisC-BC-3	AxisC-BC-4	AxisC-BC-5	TankHydraulic-BC-1
2230.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.65652361128696	293.37011015179297	234.10831022160752	736.7060707575226	100.22383851908467	272.2869286048101	184.64746959643452	69.03892829036921	1655.9983989297211	31.149290410427856	87.44999695737265	67.22611759140578	346.53977610761365	21.05403922057279	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52111862823136	11.08621266331981	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.11238849901986
2231.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.6622583323146	293.37099108941493	234.10831021939197	736.7060707575226	100.22498134384064	272.3002389293412	184.64497232197368	69.03892829036921	1656.3032396153453	31.153419926994296	87.4496944106627	67.22611759140578	346.53642848506564	21.05408766532144	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5214175396792	11.086223921620356	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.11705002193384
2232.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.66797938341256	293.37187250260916	234.10831022168438	736.7060707575226	100.22612276448223	272.313545433643	184.64369213192518	69.03892829036921	1656.6113269995221	31.15742384493885	87.4494205055634	67.22611759140578	346.5331871451807	21.054138745386094	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5217166188623	11.086233790767555	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1217113044375
2233.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.67368666655767	293.3727543884784	234.10831022072387	736.7060707575226	100.2272645059571	272.3268520525965	184.6416099653718	69.03892829036921	1656.8996278219502	31.161303010044747	87.4490991449054	67.22611759140578	346.5291983913966	21.054191740315556	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5220158620752	11.086244573357597	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1263722952811
2234.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.6793800575544	293.3736367442179	234.10831022031405	736.7060707575226	100.22841094064907	272.34016931391074	184.63913585623948	69.03892829036921	1657.1736574024667	31.1650606090747	87.44880464054475	67.22611759140578	346.5258309958448	21.054242729774515	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5223152657454	11.086255825199146	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.131033099657
2235.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.68505954215175	293.3745195669404	234.10831021891815	736.7060707575226	100.22955298462063	272.35347555311085	184.63783542392082	69.03892829036921	1657.4512919102017	31.168704005463084	87.44853155355345	67.22611759140578	346.52257354398023	21.054292833012134	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5226148263639	11.086265741047683	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1356937692424
2236.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.69072506369656	293.375402853836	234.10831021988506	736.7060707575226	100.2306862714225	272.3667601691398	184.63610904190313	69.03892829036921	1657.7145945571074	31.17223505294548	87.44823409564742	67.22611759140578	346.5193200711228	21.054345444856548	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5229145405573	11.086276140087563	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.140354249131
2237.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.6963765051818	293.376286602189	234.10831021977936	736.7060707575226	100.2318156608294	272.3800346791956	184.63383543284917	69.03892829036921	1657.9624916157836	31.175655622396953	87.44795995528922	67.22611759140578	346.5154415591192	21.05439985143686	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5232144050855	11.086287182143089	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.145014452069
2238.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.70201384347644	293.377170809242	234.10831021884454	736.7060707575226	100.23294869134027	272.3933172232245	184.63235994554864	69.03892829036921	1658.2108699436226	31.17897210273759	87.44767164447853	67.22611759140578	346.5120893909299	21.05445191499806	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52351441677416	11.086297322265867	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.14967445454687
2239.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7076370601838	293.3780554723131	234.1083102180569	736.7060707575226	100.2340787466787	272.406592124766	184.6302689119301	69.03892829036921	1658.4435687563598	31.18218740847918	87.4473585078526	67.22611759140578	346.5087843622607	21.05450244806375	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5238145725878	11.086308167492701	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1543342834622
2240.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.71324607873584	293.3789405887475	234.1083102216171	736.7060707575226	100.23520355690687	272.4198538553457	184.62854510624342	69.03892829036921	1658.6723026842988	31.185304530350578	87.44708040797768	67.22611759140578	346.50560381546467	21.05455630341508	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5241148695975	11.086318605628865	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1589937710329
2241.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7188408649324	293.37982615585605	234.10831021854355	736.7060707575226	100.23633761993378	272.4331369775512	184.6271145338472	69.03892829036921	1658.896466708341	31.188327483826267	87.44678459497436	67.22611759140578	346.501720413944	21.05461228849017	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52441530493485	11.086328709284926	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1636529985833
2242.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.72442136820143	293.3807121710282	234.10831022116892	736.7060707575226	100.23747377402378	272.4464247385935	184.62520419366408	69.03892829036921	1659.1072858855005	31.191257763934917	87.44648319707387	67.22611759140578	346.4983916613353	21.0546658843955	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5247158758515	11.086339368318717	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.168311995985
2243.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.72998753844945	293.3815986316755	234.10831021856276	736.7060707575226	100.23860946308633	272.4597107879321	184.62344574698642	69.03892829036921	1659.3125595976976	31.194099047701062	87.44619455459404	67.22611759140578	346.495169165683	21.054718375007113	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52501657968196	11.086349865433673	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1729707523485
2244.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.73553936742655	293.3824855351859	234.10831022063098	736.7060707575226	100.23974559368185	272.4729973256605	184.62226762885507	69.03892829036921	1659.5170851830208	31.196855265241823	87.44591152465811	67.22611759140578	346.49200575099553	21.054773804604583	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52531741382336	11.086359702441737	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1776292907128
2245.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7410767977697	293.3833728789897	234.10831022021483	736.7060707575226	100.24088020920792	272.4862796282069	184.62092662563856	69.03892829036921	1659.7126919496734	31.199527385988095	87.44560816341495	67.22611759140578	346.4881407527578	21.054830996851862	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5256183757585	11.086369725510348	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.18228752894186
2246.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.74659976363915	293.38426066055365	234.1083102199811	736.7060707575226	100.24202036200047	272.499574557824	184.6194827062881	69.03892829036921	1659.9002608210944	31.202117179601082	87.44531071222247	67.22611759140578	346.48485213367394	21.054886011932094	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52591946304267	11.086379874087793	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.18694554844933
2247.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.75210825596764	293.3851488773594	234.1083102198498	736.7060707575226	100.24315898651207	272.51286534151956	184.61781918697542	69.03892829036921	1660.078647906661	31.204628195774973	87.4450212702076	67.22611759140578	346.48165827477555	21.05493992995652	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52622067331197	11.08639028476983	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.19160334012764
2248.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7576022763645	293.38603752690983	234.1083102199715	736.7060707575226	100.244296887562	272.5261537664872	184.61641034669933	69.03892829036921	1660.2537360604827	31.207063978420287	87.44472269543262	67.22611759140578	346.4785021260962	21.054996693613127	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52652200429105	11.086400411764266	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.1962608955071
2249.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7630818040849	293.3869266066957	234.10831022009953	736.7060707575226	100.24543480343065	272.53944161405906	184.6152203340332	69.03892829036921	1660.4250090540204	31.209427015175574	87.44444075111039	67.22611759140578	346.4747081717006	21.055055431533845	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.526823453773	11.086410289986716	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.20091819941655
2250.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7685468012635	293.3878161142472	234.1083102192415	736.7060707575226	100.24657403697987	272.5527320090939	184.6137864355351	69.03892829036921	1660.5875727706662	31.21171853731873	87.44413901773963	67.22611759140578	346.4714346514554	21.055111811078703	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5271250196285	11.086420451249245	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.2055752936282
2251.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.77399724474805	293.38870604713924	234.10831022176126	736.7060707575226	100.24771097282931	272.5660163593358	184.61227843741702	69.03892829036921	1660.7434402842457	31.21394106086907	87.44383807023804	67.22611759140578	346.4682505738284	21.055166813210302	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5274266997977	11.08643070880081	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.2102320848267
2252.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.7794331432852	293.3895964029415	234.10831021940797	736.7060707575226	100.24885367123261	272.5793138191031	184.6109019229995	69.03892829036921	1660.8953760021877	31.21609779846937	87.44354059967849	67.22611759140578	346.4651307496041	21.055224942997604	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.5277284922881	11.086440822163851	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.21488862584187
2253.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.78485448309	293.3904871791939	234.10831021939197	736.7060707575226	100.2499974868423	272.5926134864091	184.61018370914346	69.03892829036921	1661.0493506791881	31.218190852680017	87.44325079220279	67.22611759140578	346.4613568127635	21.0552851507435	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52803039515095	11.086450181372175	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.2195450191884
2254.00	2.9307275553479775	0.0	3.925236078089672	3.925236078089672	1.5588273293539523	3.924387177944444	3.924387177944444	1.5588273293539523	3.2546320972461076	3.2546320972461076	1.919537407097031	3.2546320972461076	3.2546320972461076	1.919537407097031	0.0	0.0	999.9999999999999	296.790261225755	293.39137837349216	234.10831022020201	736.7060707575226	100.25113362412895	272.6058942017628	184.60852930433444	69.03892829036921	1661.1871439519268	31.220220317313245	87.44296640542595	67.22611759140578	346.4581439073742	21.055343013008134	20.289852175803645	131.12826464422912	203.20349680979857	204.58227848101265	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.52833240651984	11.086460615288544	0.0	0.0	22.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	304.22420114333653
