Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	XAxis-BC-1	XAxis-BC-2	XAxis-BC-3	XAxis-BC-4	XAxis-BC-5	XAxis-BC-6	ZAxis-BC-1	ZAxis-BC-2	ZAxis-BC-3	ZAxis-BC-4	ZAxis-BC-5	ZAxis-BC-6	Tailstock-BC-1	Tailstock-BC-2	Tailstock-BC-3	Tailstock-BC-4	Tailstock-BC-5	Tailstock-BC-6	TankCoolant-BC-1	TankCoolant-BC-2	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	AmplifierSpindle-BC-1	AmplifierAxes-BC-1	AmplifierTailstock-BC-1	AmplifierRevolver-BC-1	CompressedAir-BC-1	BAxis-BC-1	BAxis-BC-2	Fan2-BC-1	Fan1-BC-1	PumpCF-BC-1	PumpCF-BC-2	PumpCF-BC-3	PumpCF-BC-4	TankCF-BC-1	TankCF-BC-2
   		Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature	Spindle.CoolantHeatFlux	XAxis.MotorHeatSrcStator	XAxis.MotorHeatSrcRotor	XAxis.TransmissionHeatSrc	XAxis.BrakeHeatSrc	XAxis.CoolantTemperature	XAxis.CoolantHTC	ZAxis.MotorHeatSrcStator	ZAxis.MotorHeatSrcRotor	ZAxis.TransmissionHeatSrc	ZAxis.BrakeHeatSrc	ZAxis.CoolantTemperature	ZAxis.CoolantHTC	Tailstock.MotorHeatSrcStator	Tailstock.MotorHeatSrcRotor	Tailstock.TransmissionHeatSrc	Tailstock.BrakeHeatSrc	Tailstock.CoolantTemperature	Tailstock.CoolantHTC	TankCoolant.Temperature	TankCoolant.HeatFluxToAmbient	PumpCoolant.HeatSrcMotor	PumpCoolant.MotorHTC	PumpCoolant.HeatSrcPump	PumpCoolant.PumpHTC	AmplifierSpindle.HeatSource	AmplifierAxes.HeatSource	AmplifierTailstock.HeatSource	AmplifierRevolver.HeatSource	CompressedAir.HeatSrc	BAxis.HeatSrcStator	BAxis.HeatSrcRotor	Fan2.HeatSrc	Fan1.HeatSrc	PumpCF.HeatSrcMotor	PumpCF.MotorHTC	PumpCF.HeatSrcPump	PumpCF.PumpHTC	TankCF.Temperature	TankCF.HeatFluxToAmbient
[s]		[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]	[W]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[K]	[W]	[W]	[W/K]	[W]	[W/K]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W/K]	[K]	[W]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	DIRICHLET	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	DIRICHLET	NEUMANN
2378.00	PROCESS	353.62603543143206	1.031022408649851E-6	0.22004009579857084	0.22004009579857084	1.8914674842013455	0.0	0.0	100.0	300.5762621442731	-379.1659550389397	3.9368597162079365E-8	0.0	0.0	15.0	NaN	NaN	1.7097473169428397	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.20928763308746	6.892459388655927	22.49531102590523	9.676603547439244	50.6884772586559	13.060743985679995	362.8014344288575	32.14119548240798	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.245839445716	300.7095823128352	42.487243834613466
2379.00	PROCESS	176.11743753494954	2.0938527826856605E-6	0.31373407094701267	0.31373407094701267	1.9256347055376655	0.0	0.0	100.0	300.5670933356061	-363.45822526161555	0.5076172699832179	0.0	0.0	15.0	NaN	NaN	1.7164279857022757	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.21405215601936	6.898352287503331	22.49531102590523	9.676603547439244	50.6884772586559	13.062861607825184	454.4578578399669	31.867494670031924	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.24011906732	300.71315084407576	42.51296435436705
2380.00	PROCESS	175.76613132745706	2.0981332924005593E-6	0.3140557637765413	0.3140557637765413	1.9257325374323737	0.0	0.0	100.0	300.55800176985156	-342.6225451084065	0.5069742611140311	0.0	0.0	15.0	NaN	NaN	1.7222622862483647	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.21862853689424	6.903993221257898	22.49531102590523	9.676603547439244	50.6884772586559	13.06486414089081	259.41197541010234	31.90713470607517	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.2343989128121	300.7167192940481	42.53868798639987
2381.00	PROCESS	213.81621909534417	1.7177803535148267E-6	0.2841380314530515	0.2841380314530515	1.9161523683254025	0.0	0.0	100.0	300.537609915985	-308.08719089047827	0.5079071104402083	0.0	0.0	15.0	NaN	NaN	1.7110901948864157	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.22294339121703	6.909335057891565	22.49531102590523	9.676603547439244	50.6884772586559	13.066745117030724	259.0262610383379	32.09816454520336	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.2286789821437	300.72028766274207	42.564414729229966
2382.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.51881250855797	-283.19790536154983	0.5072851156174183	0.0	0.0	15.0	NaN	NaN	1.722438054109786	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.226934594341	6.914298722730969	22.49531102590523	9.676603547439244	50.6884772586559	13.068535296601528	300.8139425948443	31.902644612835946	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.222959275351	300.723855950148	42.59014458137491
2383.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.5076094349536	-263.00241003041833	0.507758645237737	0.0	0.0	15.0	NaN	NaN	1.713212626932548	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2306687051694	6.918931228293018	22.49531102590523	9.676603547439244	50.6884772586559	13.070238571937365	250.1778935910567	32.08272090292081	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.2172397924282	300.72742415625606	42.6158775413547
2384.00	PROCESS	167.87110953833263	2.1991691407605487E-6	0.32153519685741383	0.32153519685741383	1.927977970877241	0.0	0.0	100.0	300.4954868518605	-242.70421704037517	0.5076526119514446	0.0	0.0	15.0	NaN	NaN	1.7150635259451008	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.23419437116695	6.923296659388512	22.49531102590523	9.676603547439244	50.6884772586559	13.071830320640977	250.1778935910567	31.90146080953854	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.211520533368	300.73099228105644	42.64161360768936
2385.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.4852857421931	-226.3795455214563	0.5077798532236856	0.0	0.0	15.0	NaN	NaN	1.7172274212272063	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2375211975888	6.927417017985201	22.49531102590523	9.676603547439244	50.6884772586559	13.073310525065578	250.35852289023782	31.912416515344272	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.2058014981862	300.7345603245392	42.66735277890083
2386.00	PROCESS	270.4066495372124	1.3529951568172754E-6	0.2521292764358624	0.2521292764358624	1.9046518482637307	0.0	0.0	100.0	300.4783857341885	-213.52920843160064	0.5077091616595663	0.0	0.0	15.0	NaN	NaN	1.7178124919715767	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.24068721609297	6.931331165186655	22.49531102590523	9.676603547439244	50.6884772586559	13.07470044169549	250.1778935910567	31.925430293433664	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.2000826869044	300.7381282866947	42.69309505351068
2387.00	PROCESS	473.6157888765777	7.676340004830238E-7	0.18980066582011157	0.18980066582011157	1.8770447786259565	0.0	0.0	100.0	300.4788471977785	-213.59371151684172	0.5069106889751013	0.0	-0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2437667499419	6.9351202829538465	22.49531102590523	9.676603547439244	50.6884772586559	13.076011673966665	362.99062235675126	31.933950583762776	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1943640995023	300.74169616751294	42.718840430043265
2388.00	PROCESS	596.1514546969959	6.088063756143441E-7	0.1689708500269003	0.1689708500269003	1.865625389679178	0.0	0.0	100.0	300.50084786858224	-244.56314807313788	0.507963674321025	0.0	0.0	15.0	NaN	NaN	1.7173834303486442	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.24695651422235	6.938992427116245	22.49531102590523	9.676603547439244	50.6884772586559	13.077253482563338	586.3750226651644	31.905538236602922	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1886457360097	300.7452639669844	42.74458890702304
2389.00	PROCESS	938.3536974660508	3.8585302014985874E-7	0.13438852342083768	0.13438852342083768	1.8429239732123546	0.0	0.0	100.0	300.54735415851917	-303.46269772031746	0.519361203667455	0.0	0.0	15.0	NaN	NaN	1.7213835814711373	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2505665551005	6.943296803212174	22.49531102590523	9.676603547439244	50.6884772586559	13.078446885134786	721.1132846528085	31.927256450281906	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1829275964055	300.74883168509905	42.770340482975854
2390.00	PROCESS	966.663589038461	3.745062810064055E-7	0.06474133096441939	0.06474133096441939	1.76857534269316	0.0	0.0	100.0	300.619717159174	-398.3342445336973	0.5006578369995934	0.0	-0.0	15.0	NaN	NaN	1.7524686497272743	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2549319281186	6.948436882439104	22.49531102590523	9.676603547439244	50.6884772586559	13.07964240925568	1097.4453010331013	32.69278552981761	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1772096807174	300.7523993218471	42.796095156427846
2391.00	PROCESS	749.0645540566535	4.838654330941678E-7	0.01729116089031097	0.01729116089031097	1.6255711247305114	0.0	0.0	100.0	300.71348892827655	-513.0957838380652	1.5008318058482188E-5	0.0	-0.0	15.0	NaN	NaN	0.33989428333923977	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.26036219327005	6.954798663857838	22.49531102590523	9.676603547439244	50.6884772586559	13.080934854730252	1128.4317747854486	33.11994986701151	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1714919889553	300.7559668772189	42.82185292590715
2392.00	PROCESS	749.0645540566535	4.838654330941678E-7	0.01729116089031097	0.01729116089031097	1.6255711247305114	0.0	0.0	100.0	300.78801747424	-587.7105025323203	0.5019924588297556	0.0	0.0	15.0	NaN	NaN	1.6780426352075073	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2668575669775	6.962465399819347	22.49531102590523	9.676603547439244	50.6884772586559	13.082445954989488	888.977589014012	31.885587321210686	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1657745210987	300.7595343512046	42.84761378994276
2393.00	PROCESS	844.2033593369334	4.2908308828146826E-7	0.023644659416951694	0.023644659416951694	1.6605828868568342	0.0	0.0	100.0	300.82579257057574	-623.574863299541	1.5008318058482652E-5	0.0	0.0	15.0	NaN	NaN	0.3755561203236101	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2740247354065	6.971061163430695	22.49531102590523	9.676603547439244	50.6884772586559	13.084298197841841	888.977589014012	32.24892619052393	30.0	29.9	0.0	19.858998914113506	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1600572771606	300.7631017437944	42.873377747064524
2394.00	PROCESS	844.2033593369334	4.2908308828146826E-7	0.023644659416951694	0.023644659416951694	1.6605828868568342	0.0	0.0	100.0	300.857620125075	-659.0206553376731	0.49286848162263863	0.0	0.0	15.0	NaN	NaN	1.7169349232244309	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2815656745063	6.9801963571397865	22.49531102590523	9.676603547439244	50.6884772586559	13.086552558906801	993.6402561752302	31.887909641746823	30.0	31.33453956171039	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.154340257158	300.7666690549787	42.89914479580352
2395.00	PROCESS	273.3111727609676	1.338407359805821E-6	0.2507620698467638	0.2507620698467638	1.9041269881713998	0.0	0.0	100.0	300.8950718170215	-696.8323105647926	0.5224113843968804	0.0	0.0	15.0	NaN	NaN	1.7184366772706259	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.2894731281336	6.989785147806362	22.49531102590523	9.676603547439244	50.6884772586559	13.089138888136457	993.6402561752302	32.73125400019066	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1486234610547	300.7702362847475	42.92491493469137
2396.00	PROCESS	167.87110953833263	2.1991691407605487E-6	0.32153519685741383	0.32153519685741383	1.927977970877241	0.0	0.0	100.0	300.8970890441544	-671.1391770990929	0.5074971164936564	0.0	0.0	15.0	NaN	NaN	1.7168569279645438	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.29754043030977	6.9996277813038	22.49531102590523	9.676603547439244	50.6884772586559	13.091927535468011	366.1824681596473	32.046741838725055	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.142906888902	300.7738034330912	42.95068816226114
2397.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.8404271369896	-579.9729199820831	0.5074971164936564	0.0	0.0	15.0	NaN	NaN	1.7168764266134295	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.30512863931034	7.009056383364183	22.49531102590523	9.676603547439244	50.6884772586559	13.094857318420775	250.35852289023782	32.04476569130706	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1371905406997	300.77737049999996	42.97646447704668
2398.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.7723756146218	-492.11312643352585	2.460537322626264E-9	0.0	-0.0	15.0	NaN	NaN	1.713797013401489	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.311770162089	7.017451524558926	22.49531102590523	9.676603547439244	50.6884772586559	13.097886538224913	250.1778935910567	32.044348398557844	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1314744164347	300.78093748546416	43.00224387758413
2399.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.7221209036246	-421.83497579915183	0.5077939921270384	0.0	0.0	15.0	NaN	NaN	1.7169934208319508	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.31752118258214	7.024741669011206	22.49531102590523	9.676603547439244	50.6884772586559	13.100859227686097	250.1778935910567	31.867318629353502	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1257585161084	300.78450438947374	43.02802636240833
2400.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.68257070411505	-366.89233490832294	0.5076102017372047	0.0	0.0	15.0	NaN	NaN	1.7169934208319508	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.32258661368036	7.0311377894764	22.49531102590523	9.676603547439244	50.6884772586559	13.103567890565763	250.1778935910567	31.914511256141147	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1200428397697	300.78807121201936	43.05381193005664
2401.00	PROCESS	193.26133421919127	1.9042637503461886E-6	0.29917732323489893	0.29917732323489893	1.9210939822292485	0.0	0.0	100.0	300.6527757927647	-323.7211088723427	0.5072851156174183	0.0	-0.0	15.0	NaN	NaN	1.7170519194359881	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.32711418164763	7.036835854858378	22.49531102590523	9.676603547439244	50.6884772586559	13.105930076063018	250.1778935910567	31.919781855556025	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1143273873772	300.7916379530911	43.07960057906806
2402.00	PROCESS	218.27328371471037	1.6820622011931948E-6	0.2811623462399874	0.2811623462399874	1.915142105327371	0.0	0.0	100.0	300.6312498382378	-292.3873215628248	0.5078081312272341	0.0	0.0	15.0	NaN	NaN	1.7174224337362456	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.33123313090186	7.041999026396104	22.49531102590523	9.676603547439244	50.6884772586559	13.10799067264366	278.2375179027439	31.909211175212327	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.1086121589392	300.7952046126791	43.10539230798051
2403.00	PROCESS	446.630057260648	8.14425838687115E-7	0.19551077386225424	0.19551077386225424	1.8799454091638241	0.0	0.0	100.0	300.61861318078496	-272.99671199683075	1.2755425480507747E-7	0.0	-0.0	15.0	NaN	NaN	1.7166814451071604	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3350650943625	7.046778362348477	22.49531102590523	9.676603547439244	50.6884772586559	13.10981600918959	305.70998018637226	31.923298929239976	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.102897154492	300.7987711907737	43.1311871153348
2404.00	PROCESS	484.12814223951693	7.508294989482274E-7	0.1877096431264124	0.1877096431264124	1.8759595441932495	0.0	0.0	100.0	300.625015085808	-283.1782837185244	0.5078717596140473	0.0	0.0	15.0	NaN	NaN	1.7171884200540888	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.33880292329184	7.051391428092518	22.49531102590523	9.676603547439244	50.6884772586559	13.111459326900576	556.7044130752242	31.866027746287205	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0971823740203	300.8023376873654	43.1569849996727
2405.00	PROCESS	599.5196264869845	6.053635123253229E-7	0.16848830595716657	0.16848830595716657	1.865343575601724	0.0	0.0	100.0	300.6546418951667	-319.37946959796477	0.507454712775235	0.0	-0.0	15.0	NaN	NaN	1.7170519194359881	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.34273384963143	7.056165612873526	22.49531102590523	9.676603547439244	50.6884772586559	13.112968502778443	597.9335697616184	31.916665690087353	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.091467817505	300.80590410244423	43.18278595953639
2406.00	PROCESS	816.0767664998037	4.439464568483022E-7	0.14420025123027616	0.14420025123027616	1.849939600942416	0.0	0.0	100.0	300.6947090405206	-365.18520727364034	0.5078717596140473	0.0	0.0	15.0	NaN	NaN	1.7359402918415876	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3470830358834	7.0613940203285335	22.49531102590523	9.676603547439244	50.6884772586559	13.114402674387426	724.8170706012024	31.914289440754224	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0857534849893	300.80947043600054	43.20858999346845
2407.00	PROCESS	979.500102813604	3.695789750077704E-7	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.74898763794147	-435.24564949067894	2.460537322628925E-7	0.0	-0.0	15.0	NaN	NaN	0.3491000503568232	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3520116067272	7.067291835019838	22.49531102590523	9.676603547439244	50.6884772586559	13.115851401108081	962.9673975395322	32.443311576186034	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0800393764666	300.81303668802457	43.23439710001369
2408.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.8258610174036	-530.2876054315391	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3577607394879	7.074134307715116	22.49531102590523	9.676603547439244	50.6884772586559	13.117411166320709	1142.6304867632189	31.88618584763121	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.074325491944	300.81660285850677	43.26020727771728
2409.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.85425733969925	-527.9661623715242	0.5192253707813338	0.0	0.0	15.0	NaN	NaN	1.7137385702702663	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.36414419067114	7.081807324128556	22.49531102590523	9.676603547439244	50.6884772586559	13.119155690354807	69.31357739613554	31.8867330289259	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0686118314077	300.82016894743725	43.286020525125764
2410.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.78889459440495	-423.9881066378871	0.48366258151727076	0.0	0.0	15.0	NaN	NaN	1.7134658488340673	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.370190988563	7.089327769559736	22.49531102590523	9.676603547439244	50.6884772586559	13.121160566687598	69.31357739613554	32.473665005723234	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0628983948882	300.82373495480647	43.31183684078674
2411.00	PROCESS	878.0198312439743	4.12486167041851E-7	0.1389726920833079	0.1389726920833079	1.8462667052342288	0.0	0.0	100.0	300.7120292363804	-333.7148029344917	0.5195757128154398	0.0	-0.0	15.0	NaN	NaN	0.3605166019841117	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3751934923301	7.0957553112486735	22.49531102590523	9.676603547439244	50.6884772586559	13.123438316323101	69.31357739613554	32.52730964520477	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0571851823775	300.82730088060475	43.33765622324905
2412.00	PROCESS	630.7658680286803	5.751880466041207E-7	0.16422583012422504	0.16422583012422504	1.8628166752041786	0.0	0.0	100.0	300.70910251072013	-348.4594819095605	0.5073769772260006	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.37958830047023	7.101320341301054	22.49531102590523	9.676603547439244	50.6884772586559	13.12577936444505	1031.0906669758094	31.94080784255457	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.051472193855	300.8308667248223	43.3634786710614
2413.00	PROCESS	386.0882769175172	9.434447562797708E-7	0.2104696400239992	0.2104696400239992	1.8871407761803494	0.0	0.0	100.0	300.7733599040317	-429.0334322481101	0.5072427207569313	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3843384912979	7.107065995669573	22.49531102590523	9.676603547439244	50.6884772586559	13.127871551767768	759.1772468591861	31.947466987446347	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0457594293648	300.83443248744936	43.38930418277379
2414.00	PROCESS	171.96239526650064	2.1456261106820096E-6	0.3175944235048823	0.3175944235048823	1.9268018100760058	0.0	0.0	100.0	300.8129333173989	-449.44875304496463	0.5073911105193284	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.38972680610095	7.113521924722809	22.49531102590523	9.676603547439244	50.6884772586559	13.129654050603829	490.14390579265233	31.95978216251686	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0400468889065	300.8379981684764	43.41513275693909
2415.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.7957253657057	-416.8197083641985	0.5110511690321021	0.0	0.0	15.0	NaN	NaN	1.7170129202559063	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3951933988689	7.120225102483604	22.49531102590523	9.676603547439244	50.6884772586559	13.131378082599028	254.85009593140632	31.9648918349172	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.034334572488	300.84156376789383	43.44096439210907
2416.00	PROCESS	312.4917094013169	1.1684639622458107E-6	0.23427514585571518	0.23427514585571518	1.8975500318575762	0.0	0.0	100.0	300.76135715354445	-365.3026281313771	3.368475594679292E-6	0.0	-0.0	15.0	NaN	NaN	1.7157456880051276	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4002369166871	7.1265431771201	22.49531102590523	9.676603547439244	50.6884772586559	13.133278759397175	250.1778935910567	32.137798999253675	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1707.0286224800814	300.8451292856917	43.46679908683735
